Time,A0C85051515,,A0C85051515,,A0C85051515,,A0C85051515,,A0C85051515,,A0C85051515,
and,Water Temp C,,Turbidity FNU,,Specific Conductivity µS/cm,,pH,,Dissolved Oxygen mg/L,,Chlorophyll µg/L,
Date,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual
6/27/2020 8:15,27.1,1,24.53,1,768,1,7.71,1,1.74,1,24.47,1
6/27/2020 8:30,27.1,1,23.91,1,768,1,7.72,1,1.77,1,23.86,1
6/27/2020 8:45,27.1,1,25.8,1,768,1,7.72,1,1.84,1,23.27,1
6/27/2020 9:00,27.2,1,26.3,1,768,1,7.72,1,1.83,1,21.93,1
6/27/2020 9:15,27.2,1,27.47,1,769,1,7.72,1,1.85,1,27.87,1
6/27/2020 9:30,27.2,1,25.29,1,769,1,7.72,1,1.83,1,31.85,1
6/27/2020 9:45,27.3,1,25.55,1,769,1,7.73,1,1.86,1,25.33,1
6/27/2020 10:00,27.3,1,27.43,1,769,1,7.72,1,1.79,1,33.55,1
6/27/2020 10:15,27.3,1,26.66,1,769,1,7.73,1,1.84,1,35.85,1
6/27/2020 10:30,27.4,1,24.7,1,769,1,7.73,1,1.87,1,27.11,1
6/27/2020 10:45,27.4,1,26.69,1,769,1,7.74,1,1.95,1,22.72,1
6/27/2020 11:00,27.5,1,25.84,1,769,1,7.74,1,2,1,25.07,1
6/27/2020 11:15,27.6,1,25.22,1,769,1,7.74,1,2.06,1,25.62,1
6/27/2020 11:30,27.6,1,25.53,1,769,1,7.75,1,2.16,1,32.69,1
6/27/2020 11:45,27.7,1,24.62,1,770,1,7.75,1,2.14,1,30.39,1
6/27/2020 12:00,27.7,1,24.84,1,770,1,7.75,1,2.13,1,22.15,1
6/27/2020 12:15,27.7,1,26.8,1,770,1,7.75,1,2.2,1,25.76,1
6/27/2020 12:30,27.7,1,25.27,1,770,1,7.75,1,2.09,1,20.81,1
6/27/2020 12:45,27.7,1,25.84,1,771,1,7.74,1,1.97,1,23.43,1
6/27/2020 13:00,27.7,1,28.77,1,771,1,7.73,1,1.9,1,20.28,1
6/27/2020 13:15,27.8,1,30.39,1,771,1,7.73,1,1.89,1,19.85,1
6/27/2020 13:30,27.8,1,29.71,1,771,1,7.73,1,1.81,1,18.77,1
6/27/2020 13:45,27.7,1,29.63,1,771,1,7.73,1,1.72,1,18.38,1
6/27/2020 14:00,27.7,1,30.02,1,771,1,7.73,1,1.69,1,16.35,1
6/27/2020 14:15,27.7,1,30.82,1,771,1,7.73,1,1.69,1,16.96,1
6/27/2020 14:30,27.7,1,31.64,1,772,1,7.74,1,1.69,1,16.73,1
6/27/2020 14:45,27.8,1,28.85,1,772,1,7.74,1,1.67,1,16.01,1
6/27/2020 15:00,27.7,1,34.29,1,772,1,7.73,1,1.6,1,14.81,1
6/27/2020 15:15,27.8,1,31.82,1,772,1,7.75,1,1.83,1,17.99,1
6/27/2020 15:30,27.8,1,31.06,1,772,1,7.75,1,1.83,1,17.37,1
6/27/2020 15:45,27.7,1,32.62,1,773,1,7.74,1,1.51,1,15.32,1
6/27/2020 16:00,27.7,1,31.31,1,773,1,7.72,1,1.36,1,13.67,1
6/27/2020 16:15,27.7,1,32.55,1,773,1,7.73,1,1.51,1,14.34,1
6/27/2020 16:30,27.7,1,31.16,1,774,1,7.72,1,1.34,1,13.29,1
6/27/2020 16:45,27.6,1,30.96,1,774,1,7.72,1,1.22,1,11.03,1
6/27/2020 17:00,27.6,1,30.25,1,774,1,7.71,1,1.18,1,12.87,1
6/27/2020 17:15,27.7,1,31.65,1,774,1,7.72,1,1.22,1,13.45,1
6/27/2020 17:30,27.7,1,32.51,1,774,1,7.72,1,1.23,1,11.97,1
6/27/2020 17:45,27.7,1,33.44,1,775,1,7.72,1,1.2,1,11.84,1
6/27/2020 18:00,27.7,1,32.26,1,775,1,7.72,1,1.24,1,13.65,1
6/27/2020 18:15,27.8,1,34.26,1,775,1,7.72,1,1.4,1,11.44,1
6/27/2020 18:30,28.1,1,30.85,1,776,1,7.75,1,1.88,1,21.83,1
6/27/2020 18:45,27.9,1,31.26,1,774,1,7.72,1,1.45,1,16.29,1
6/27/2020 19:00,28.2,1,30.72,1,776,1,7.77,1,2.23,1,22.26,1
6/27/2020 19:15,28,1,31.43,1,776,1,7.75,1,1.84,1,16.03,1
6/27/2020 19:30,28.3,1,29.32,1,776,1,7.81,1,2.92,1,26.41,1
6/27/2020 19:45,28.3,1,29.49,1,775,1,7.81,1,2.91,1,25.18,1
6/27/2020 20:00,28.3,1,29.72,1,775,1,7.83,1,3.26,1,24.29,1
6/27/2020 20:15,28.3,1,32.49,1,775,1,7.83,1,3.11,1,25.56,1
6/27/2020 20:30,28.2,1,29.97,1,776,1,7.81,1,3.01,1,26.09,1
6/27/2020 20:45,28.2,1,34.77,1,776,1,7.79,1,2.85,1,24.42,1
6/27/2020 21:00,28.1,1,27.63,1,776,1,7.8,1,2.76,1,22.93,1
6/27/2020 21:15,28.1,1,25.28,1,775,1,7.81,1,3.05,1,25.53,1
6/27/2020 21:30,28.1,1,25.92,1,775,1,7.81,1,2.94,1,22.39,1
6/27/2020 21:45,28,1,26.33,1,775,1,7.81,1,2.94,1,24.24,1
6/27/2020 22:00,28,1,23.45,1,776,1,7.8,1,2.77,1,21.7,1
6/27/2020 22:15,27.9,1,24.48,1,775,1,7.8,1,2.78,1,22.96,1
6/27/2020 22:30,27.9,1,25.61,1,776,1,7.79,1,2.73,1,23.13,1
6/27/2020 22:45,27.9,1,24.2,1,775,1,7.81,1,2.88,1,22.87,1
6/27/2020 23:00,27.8,1,27.4,1,775,1,7.8,1,2.79,1,24.46,1
6/27/2020 23:15,27.8,1,23.76,1,776,1,7.79,1,2.7,1,22.64,1
6/27/2020 23:30,27.7,1,25.81,1,776,1,7.8,1,2.71,1,22.85,1
6/27/2020 23:45,27.7,1,27.39,1,775,1,7.8,1,2.8,1,20.69,1
6/28/2020 0:00,27.6,1,29.04,1,775,1,7.81,1,2.8,1,22.36,1
6/28/2020 0:15,27.6,1,29.77,1,775,1,7.81,1,2.84,1,22.02,1
6/28/2020 0:30,27.5,1,31.47,1,775,1,7.81,1,2.8,1,20.21,1
6/28/2020 0:45,27.5,1,32.33,1,776,1,7.8,1,2.72,1,24.77,1
6/28/2020 1:00,27.4,1,29.05,1,776,1,7.8,1,2.73,1,20.76,1
6/28/2020 1:15,27.4,1,34.61,1,776,1,7.81,1,2.76,1,22.29,1
6/28/2020 1:30,27.3,1,30.66,1,776,1,7.8,1,2.72,1,22.01,1
6/28/2020 1:45,27.2,1,29.3,1,775,1,7.81,1,2.67,1,21.92,1
6/28/2020 2:00,27.2,1,31.77,1,776,1,7.8,1,2.58,1,22.35,1
6/28/2020 2:15,27.2,1,30.54,1,776,1,7.79,1,2.44,1,22.44,1
6/28/2020 2:30,27.1,1,30.45,1,776,1,7.78,1,2.33,1,21.78,1
6/28/2020 2:45,27.1,1,31.84,1,776,1,7.79,1,2.45,1,21.18,1
6/28/2020 3:00,27.1,1,28.68,1,776,1,7.8,1,2.49,1,20.81,1
6/28/2020 3:15,27,1,28.21,1,776,1,7.79,1,2.44,1,24.63,1
6/28/2020 3:30,27,1,26.16,1,776,1,7.78,1,2.28,1,19.93,1
6/28/2020 3:45,27,1,26.04,1,776,1,7.78,1,2.27,1,19.77,1
6/28/2020 4:00,26.9,1,27.55,1,776,1,7.77,1,2.14,1,23.06,1
6/28/2020 4:15,26.9,1,27.15,1,776,1,7.78,1,2.15,1,22.71,1
6/28/2020 4:30,26.8,1,26.46,1,776,1,7.78,1,2.1,1,21.47,1
6/28/2020 4:45,26.8,1,27.41,1,776,1,7.78,1,2.08,1,22.72,1
6/28/2020 5:00,26.8,1,26.23,1,776,1,7.77,1,2.05,1,20.28,1
6/28/2020 5:15,26.7,1,26.33,1,776,1,7.77,1,1.98,1,20.53,1
6/28/2020 5:30,26.7,1,26.97,1,776,1,7.77,1,1.97,1,24.52,1
6/28/2020 5:45,26.7,1,25.84,1,776,1,7.77,1,1.94,1,22.85,1
6/28/2020 6:00,26.7,1,26.6,1,776,1,7.77,1,1.89,1,22.91,1
6/28/2020 6:15,26.7,1,25.54,1,776,1,7.77,1,1.87,1,20.91,1
6/28/2020 6:30,26.6,1,25.88,1,776,1,7.76,1,1.83,1,20.3,1
6/28/2020 6:45,26.6,1,26.43,1,776,1,7.76,1,1.77,1,24.66,1
6/28/2020 7:00,26.6,1,26.31,1,777,1,7.76,1,1.76,1,22.14,1
6/28/2020 7:15,26.6,1,26.35,1,777,1,7.76,1,1.74,1,22.83,1
6/28/2020 7:30,26.6,1,27.85,1,777,1,7.76,1,1.69,1,23.86,1
6/28/2020 7:45,26.5,1,27.28,1,777,1,7.75,1,1.69,1,25.87,1
6/28/2020 8:00,26.5,1,25.58,1,777,1,7.76,1,1.7,1,26.98,1
6/28/2020 8:15,26.6,1,26.71,1,777,1,7.75,1,1.72,1,20.68,1
6/28/2020 8:30,26.6,1,25.77,1,777,1,7.76,1,1.74,1,24.57,1
6/28/2020 8:45,26.6,1,25.88,1,777,1,7.77,1,1.82,1,22.6,1
6/28/2020 9:00,26.6,1,25.69,1,777,1,7.76,1,1.81,1,22.83,1
6/28/2020 9:15,26.6,1,26.25,1,777,1,7.76,1,1.8,1,28.15,1
6/28/2020 9:30,26.7,1,26.59,1,777,1,7.77,1,1.81,1,27.42,1
6/28/2020 9:45,26.7,1,27.59,1,777,1,7.77,1,1.83,1,21.32,1
6/28/2020 10:00,26.7,1,26.31,1,778,1,7.76,1,1.8,1,27.11,1
6/28/2020 10:15,26.7,1,25.96,1,778,1,7.77,1,1.86,1,25.23,1
6/28/2020 10:30,26.8,1,25,1,778,1,7.77,1,1.83,1,22.27,1
6/28/2020 10:45,26.8,1,26.22,1,778,1,7.77,1,1.87,1,21.3,1
6/28/2020 11:00,26.9,1,24.58,1,778,1,7.78,1,2,1,28.69,1
6/28/2020 11:15,26.9,1,25.45,1,779,1,7.78,1,1.96,1,22.47,1
6/28/2020 11:30,26.9,1,25.02,1,779,1,7.78,1,2,1,20.27,1
6/28/2020 11:45,26.9,1,25.38,1,779,1,7.78,1,1.98,1,23,1
6/28/2020 12:00,27,1,26.83,1,779,1,7.78,1,2.01,1,23.21,1
6/28/2020 12:15,27,1,25.8,1,780,1,7.78,1,2.09,1,21.55,1
6/28/2020 12:30,27,1,26.8,1,780,1,7.77,1,1.84,1,22.15,1
6/28/2020 12:45,27,1,25.16,1,780,1,7.77,1,1.87,1,17.08,1
6/28/2020 13:00,27,1,24.53,1,780,1,7.77,1,1.95,1,18.7,1
6/28/2020 13:15,27.1,1,23.91,1,781,1,7.78,1,2.02,1,17.57,1
6/28/2020 13:30,27,1,23.34,1,781,1,7.77,1,1.83,1,14.76,1
6/28/2020 13:45,27,1,24.8,1,781,1,7.76,1,1.76,1,14.19,1
6/28/2020 14:00,27,1,25.41,1,781,1,7.75,1,1.6,1,12.36,1
6/28/2020 14:15,27,1,24.97,1,782,1,7.75,1,1.5,1,10.88,1
6/28/2020 14:30,27,1,25.73,1,782,1,7.75,1,1.55,1,10.9,1
6/28/2020 14:45,27,1,28.34,1,782,1,7.75,1,1.44,1,10.83,1
6/28/2020 15:00,26.9,1,28.27,1,782,1,7.75,1,1.42,1,10.15,1
6/28/2020 15:15,26.9,1,26.46,1,783,1,7.75,1,1.4,1,9.92,1
6/28/2020 15:30,27,1,26.46,1,783,1,7.75,1,1.42,1,11.28,1
6/28/2020 15:45,27,1,26.47,1,783,1,7.75,1,1.55,1,12.76,1
6/28/2020 16:00,27.1,1,24.53,1,783,1,7.77,1,1.79,1,14.38,1
6/28/2020 16:15,27.2,1,24.62,1,783,1,7.77,1,1.86,1,15.44,1
6/28/2020 16:30,27.2,1,24.11,1,783,1,7.77,1,1.9,1,13.42,1
6/28/2020 16:45,27.3,1,25.21,1,784,1,7.78,1,2,1,14.43,1
6/28/2020 17:00,27.2,1,23.7,1,784,1,7.78,1,1.95,1,16.78,1
6/28/2020 17:15,27.2,1,25.51,1,784,1,7.77,1,1.88,1,14.36,1
6/28/2020 17:30,27.3,1,25.23,1,784,1,7.79,1,2.1,1,15.94,1
6/28/2020 17:45,27.4,1,26.03,1,784,1,7.8,1,2.34,1,17.78,1
6/28/2020 18:00,27.4,1,23.45,1,784,1,7.79,1,2.24,1,15.85,1
6/28/2020 18:15,27.5,1,22.95,1,784,1,7.77,1,2.23,1,17.23,1
6/28/2020 18:30,27.5,1,24.14,1,785,1,7.79,1,2.26,1,16.21,1
6/28/2020 18:45,27.5,1,27.26,1,785,1,7.79,1,2.33,1,18.14,1
6/28/2020 19:00,27.3,1,22.96,1,786,1,7.76,1,1.65,1,13.57,1
6/28/2020 19:15,27.3,1,22.78,1,786,1,7.75,1,1.43,1,8.95,1
6/28/2020 19:30,27.4,1,23.94,1,786,1,7.76,1,1.64,1,12.01,1
6/28/2020 19:45,27.2,1,23.87,1,786,1,7.73,1,1.19,1,8.94,1
6/28/2020 20:00,27.2,1,24.29,1,787,1,7.72,1,1.16,1,10.35,1
6/28/2020 20:15,27.1,1,23.64,1,787,1,7.72,1,0.99,1,7.71,1
6/28/2020 20:30,27,1,24.81,1,788,1,7.72,1,0.8,1,8.8,1
6/28/2020 20:45,27,1,25.05,1,787,1,7.72,1,0.88,1,8.09,1
6/28/2020 21:00,27.1,1,25.48,1,788,1,7.73,1,1.04,1,8.47,1
6/28/2020 21:15,27,1,25.23,1,788,1,7.72,1,0.87,1,8.1,1
6/28/2020 21:30,27,1,23.04,1,788,1,7.73,1,1.02,1,9.15,1
6/28/2020 21:45,27.1,1,24.32,1,788,1,7.74,1,1.19,1,8.86,1
6/28/2020 22:00,27,1,25.11,1,788,1,7.73,1,1,1,7.66,1
6/28/2020 22:15,26.9,1,26.13,1,788,1,7.72,1,0.86,1,7.57,1
6/28/2020 22:30,26.8,1,25.63,1,788,1,7.72,1,0.73,1,7.45,1
6/28/2020 22:45,27.1,1,23.7,1,786,1,7.8,1,2.24,1,22.42,1
6/28/2020 23:00,27.2,1,22.29,1,785,1,7.86,1,3.16,1,17.89,1
6/28/2020 23:15,27.1,1,22.55,1,785,1,7.86,1,3.26,1,16.83,1
6/28/2020 23:30,27.1,1,26.29,1,786,1,7.86,1,3.18,1,18.04,1
6/28/2020 23:45,27,1,24.95,1,786,1,7.86,1,3.14,1,16,1
6/29/2020 0:00,27,1,23.35,1,786,1,7.86,1,3.1,1,18.01,1
6/29/2020 0:15,26.9,1,23.48,1,786,1,7.85,1,3.04,1,18.73,1
6/29/2020 0:30,26.9,1,22.2,1,786,1,7.85,1,2.99,1,17.98,1
6/29/2020 0:45,26.9,1,21.47,1,786,1,7.84,1,2.95,1,15.03,1
6/29/2020 1:00,26.8,1,22.25,1,786,1,7.84,1,2.91,1,16.12,1
6/29/2020 1:15,26.8,1,22.09,1,786,1,7.83,1,2.79,1,16.83,1
6/29/2020 1:30,26.7,1,22.32,1,787,1,7.83,1,2.74,1,16.29,1
6/29/2020 1:45,26.7,1,26.77,1,787,1,7.82,1,2.62,1,17.34,1
6/29/2020 2:00,26.7,1,22.05,1,787,1,7.82,1,2.58,1,16.5,1
6/29/2020 2:15,26.6,1,22.45,1,787,1,7.81,1,2.45,1,16.02,1
6/29/2020 2:30,26.6,1,23.2,1,787,1,7.81,1,2.4,1,15.73,1
6/29/2020 2:45,26.6,1,22.33,1,787,1,7.8,1,2.3,1,16.1,1
6/29/2020 3:00,26.5,1,23.4,1,787,1,7.81,1,2.38,1,16.04,1
6/29/2020 3:15,26.4,1,23.89,1,787,1,7.81,1,2.37,1,15.91,1
6/29/2020 3:30,26.4,1,24.36,1,787,1,7.8,1,2.34,1,16.15,1
6/29/2020 3:45,26.4,1,22.37,1,787,1,7.8,1,2.29,1,16.63,1
6/29/2020 4:00,26.3,1,22.57,1,787,1,7.8,1,2.3,1,16.05,1
6/29/2020 4:15,26.3,1,23.76,1,787,1,7.8,1,2.35,1,15.79,1
6/29/2020 4:30,26.2,1,22.6,1,787,1,7.81,1,2.33,1,16.81,1
6/29/2020 4:45,26.2,1,23.48,1,787,1,7.8,1,2.31,1,17.08,1
6/29/2020 5:00,26.2,1,23.55,1,787,1,7.81,1,2.34,1,16.8,1
6/29/2020 5:15,26.1,1,22.22,1,787,1,7.81,1,2.35,1,18.16,1
6/29/2020 5:30,26.1,1,22.37,1,787,1,7.8,1,2.24,1,16.1,1
6/29/2020 5:45,26,1,21.87,1,787,1,7.81,1,2.42,1,16.71,1
6/29/2020 6:00,26,1,22.64,1,787,1,7.81,1,2.35,1,20.29,1
6/29/2020 6:15,26,1,23.41,1,787,1,7.81,1,2.41,1,16.96,1
6/29/2020 6:30,26,1,24.47,1,787,1,7.81,1,2.38,1,18.54,1
6/29/2020 6:45,25.9,1,24.72,1,787,1,7.82,1,2.49,1,18.38,1
6/29/2020 7:00,25.9,1,24.41,1,787,1,7.82,1,2.57,1,17.08,1
6/29/2020 7:15,25.9,1,24.23,1,787,1,7.82,1,2.56,1,19.56,1
6/29/2020 7:30,25.9,1,24.43,1,787,1,7.83,1,2.57,1,17.04,1
6/29/2020 7:45,25.8,1,22.92,1,788,1,7.83,1,2.66,1,18.09,1
6/29/2020 8:00,25.8,1,21.91,1,788,1,7.83,1,2.71,1,19.83,1
6/29/2020 8:15,25.8,1,22.41,1,788,1,7.83,1,2.69,1,18.19,1
6/29/2020 8:30,25.8,1,22.57,1,788,1,7.84,1,2.82,1,18.06,1
6/29/2020 8:45,25.8,1,21.8,1,788,1,7.84,1,2.89,1,17.58,1
6/29/2020 9:00,25.8,1,24.77,1,788,1,7.84,1,2.94,1,19.66,1
6/29/2020 9:15,25.8,1,23.02,1,788,1,7.85,1,2.99,1,19.92,1
6/29/2020 9:30,25.9,1,22.27,1,789,1,7.85,1,3.08,1,17.75,1
6/29/2020 9:45,25.9,1,21.93,1,789,1,7.85,1,3.11,1,23.56,1
6/29/2020 10:00,25.9,1,21.19,1,789,1,7.85,1,3.15,1,18.73,1
6/29/2020 10:15,25.9,1,19.9,1,789,1,7.86,1,3.2,1,17.88,1
6/29/2020 10:30,25.9,1,22.47,1,789,1,7.86,1,3.27,1,18.37,1
6/29/2020 10:45,25.9,1,19.89,1,790,1,7.86,1,3.28,1,18.61,1
6/29/2020 11:00,26,1,19.54,1,790,1,7.87,1,3.38,1,16.66,1
6/29/2020 11:15,26,1,20.42,1,790,1,7.87,1,3.45,1,20.39,1
6/29/2020 11:30,26,1,21.08,1,790,1,7.87,1,3.48,1,19.18,1
6/29/2020 11:45,26.1,1,21.76,1,790,1,7.88,1,3.6,1,18.47,1
6/29/2020 12:00,26.1,1,20.43,1,790,1,7.88,1,3.62,1,19.18,1
6/29/2020 12:15,26.2,1,20.4,1,790,1,7.89,1,3.73,1,19.54,1
6/29/2020 12:30,26.2,1,22.03,1,790,1,7.89,1,3.76,1,19.23,1
6/29/2020 12:45,26.3,1,20.72,1,791,1,7.89,1,3.83,1,18.76,1
6/29/2020 13:00,26.3,1,21.37,1,791,1,7.9,1,3.86,1,19.18,1
6/29/2020 13:15,26.3,1,21.63,1,791,1,7.9,1,3.92,1,22.39,1
6/29/2020 13:30,26.4,1,23.03,1,791,1,7.9,1,3.93,1,17.86,1
6/29/2020 13:45,26.4,1,21.89,1,791,1,7.9,1,3.97,1,17.04,1
6/29/2020 14:00,26.4,1,21.6,1,791,1,7.9,1,3.99,1,18.82,1
6/29/2020 14:15,26.4,1,24.04,1,791,1,7.9,1,3.98,1,18.04,1
6/29/2020 14:30,26.5,1,21.14,1,791,1,7.9,1,3.94,1,17.21,1
6/29/2020 14:45,26.5,1,22.16,1,791,1,7.91,1,4,1,20.09,1
6/29/2020 15:00,26.5,1,20.84,1,791,1,7.91,1,4.05,1,17.65,1
6/29/2020 15:15,26.6,1,21.47,1,791,1,7.91,1,4.11,1,16.6,1
6/29/2020 15:30,26.6,1,20.75,1,791,1,7.9,1,3.95,1,17.71,1
6/29/2020 15:45,26.6,1,24.66,1,792,1,7.9,1,3.88,1,16.94,1
6/29/2020 16:00,26.6,1,26.16,1,792,1,7.89,1,3.81,1,14.56,1
6/29/2020 16:15,26.6,1,23.41,1,792,1,7.9,1,3.82,1,15.09,1
6/29/2020 16:30,26.4,1,24.04,1,796,1,7.86,1,3.35,1,11.51,1
6/29/2020 16:45,26.4,1,23.84,1,795,1,7.86,1,3.37,1,11.77,1
6/29/2020 17:00,26.5,1,24.77,1,794,1,7.86,1,3.5,1,12.26,1
6/29/2020 17:15,26.5,1,22.08,1,794,1,7.86,1,3.39,1,11.94,1
6/29/2020 17:30,26.6,1,25.15,1,792,1,7.89,1,3.73,1,14.76,1
6/29/2020 17:45,26.6,1,22.51,1,791,1,7.9,1,3.92,1,13.62,1
6/29/2020 18:00,26.6,1,20.33,1,791,1,7.88,1,3.76,1,13.83,1
6/29/2020 18:15,26.6,1,20.26,1,790,1,7.9,1,3.93,1,13.77,1
6/29/2020 18:30,26.7,1,19.73,1,789,1,7.91,1,4.12,1,14.08,1
6/29/2020 18:45,26.6,1,22.51,1,790,1,7.9,1,4.08,1,13.57,1
6/29/2020 19:00,26.7,1,19.41,1,789,1,7.92,1,4.3,1,13.92,1
6/29/2020 19:15,26.7,1,19.07,1,789,1,7.93,1,4.45,1,15.76,1
6/29/2020 19:30,26.7,1,18.99,1,788,1,7.93,1,4.47,1,14.34,1
6/29/2020 19:45,26.7,1,20.04,1,788,1,7.93,1,4.47,1,13.08,1
6/29/2020 20:00,26.6,1,21.53,1,788,1,7.91,1,4.39,1,12.6,1
6/29/2020 20:15,26.6,1,17.18,1,788,1,7.92,1,4.3,1,14.14,1
6/29/2020 20:30,26.6,1,17.71,1,788,1,7.91,1,4.23,1,12.56,1
6/29/2020 20:45,26.5,1,17.77,1,788,1,7.91,1,4.13,1,12.16,1
6/29/2020 21:00,26.5,1,19.04,1,788,1,7.9,1,4,1,11.31,1
6/29/2020 21:15,26.5,1,19.23,1,788,1,7.89,1,3.83,1,11.15,1
6/29/2020 21:30,26.5,1,18.24,1,788,1,7.88,1,3.79,1,9.94,1
6/29/2020 21:45,26.4,1,20.74,1,788,1,7.88,1,3.7,1,10.42,1
6/29/2020 22:00,26.4,1,19.92,1,788,1,7.88,1,3.72,1,10.75,1
6/29/2020 22:15,26.4,1,17.98,1,788,1,7.87,1,3.47,1,9.37,1
6/29/2020 22:30,26.4,1,16.33,1,788,1,7.86,1,3.36,1,8.58,1
6/29/2020 22:45,26.3,1,15.95,1,788,1,7.85,1,3.36,1,9.56,1
6/29/2020 23:00,26.3,1,17.35,1,788,1,7.86,1,3.3,1,9.27,1
6/29/2020 23:15,26.3,1,16.42,1,788,1,7.84,1,3.25,1,8.08,1
6/29/2020 23:30,26.3,1,16.94,1,788,1,7.85,1,3.2,1,8.6,1
6/29/2020 23:45,26.2,1,16.95,1,787,1,7.84,1,3.18,1,8.4,1
6/30/2020 0:00,26.2,1,16.47,1,787,1,7.84,1,3.13,1,9.18,1
6/30/2020 0:15,26.2,1,16.11,1,787,1,7.84,1,3.12,1,7.95,1
6/30/2020 0:30,26.2,1,15.65,1,787,1,7.84,1,3.1,1,8.69,1
6/30/2020 0:45,26.1,1,14.94,1,787,1,7.84,1,3.03,1,8.23,1
6/30/2020 1:00,26.1,1,16.59,1,787,1,7.84,1,3.06,1,8.69,1
6/30/2020 1:15,26.1,1,16.28,1,786,1,7.84,1,3.04,1,9.31,1
6/30/2020 1:30,26.1,1,16.86,1,786,1,7.84,1,3.01,1,7.92,1
6/30/2020 1:45,26.1,1,16.19,1,786,1,7.84,1,3,1,7.97,1
6/30/2020 2:00,26,1,16.1,1,786,1,7.83,1,2.96,1,7.89,1
6/30/2020 2:15,26,1,15.68,1,786,1,7.83,1,2.91,1,8.21,1
6/30/2020 2:30,26,1,17.24,1,786,1,7.82,1,2.89,1,7.69,1
6/30/2020 2:45,26,1,17.13,1,786,1,7.82,1,2.84,1,8.27,1
6/30/2020 3:00,26,1,17.65,1,786,1,7.82,1,2.82,1,8.01,1
6/30/2020 3:15,26,1,16.23,1,786,1,7.82,1,2.79,1,8.52,1
6/30/2020 3:30,25.9,1,16.85,1,786,1,7.82,1,2.76,1,9.57,1
6/30/2020 3:45,25.9,1,14.57,1,786,1,7.82,1,2.73,1,8.36,1
6/30/2020 4:00,25.9,1,15.22,1,785,1,7.82,1,2.71,1,7.85,1
6/30/2020 4:15,25.9,1,15.34,1,785,1,7.81,1,2.68,1,8.39,1
6/30/2020 4:30,25.9,1,16.12,1,785,1,7.81,1,2.64,1,8.54,1
6/30/2020 4:45,25.8,1,14.99,1,785,1,7.81,1,2.59,1,8.21,1
6/30/2020 5:00,25.8,1,14.52,1,785,1,7.81,1,2.57,1,8.94,1
6/30/2020 5:15,25.8,1,15.21,1,785,1,7.8,1,2.52,1,8.57,1
6/30/2020 5:30,25.8,1,15.78,1,785,1,7.8,1,2.5,1,9.7,1
6/30/2020 5:45,25.8,1,15.48,1,785,1,7.8,1,2.47,1,10.1,1
6/30/2020 6:00,25.8,1,16.08,1,785,1,7.8,1,2.43,1,11.95,1
6/30/2020 6:15,25.8,1,15.83,1,785,1,7.8,1,2.41,1,10.35,1
6/30/2020 6:30,25.7,1,15.83,1,785,1,7.79,1,2.36,1,12.22,1
6/30/2020 6:45,25.7,1,15.19,1,785,1,7.79,1,2.35,1,10.42,1
6/30/2020 7:00,25.7,1,14.65,1,785,1,7.79,1,2.36,1,11.69,1
6/30/2020 7:15,25.7,1,13.97,1,785,1,7.79,1,2.36,1,10.83,1
6/30/2020 7:30,25.7,1,14.14,1,784,1,7.79,1,2.32,1,10.87,1
6/30/2020 7:45,25.7,1,14.52,1,784,1,7.79,1,2.29,1,10.44,1
6/30/2020 8:00,25.7,1,13.96,1,784,1,7.79,1,2.24,1,10.71,1
6/30/2020 8:15,25.7,1,13.75,1,784,1,7.79,1,2.22,1,12.26,1
6/30/2020 8:30,25.8,1,13.8,1,784,1,7.79,1,2.23,1,10.62,1
6/30/2020 8:45,25.8,1,15.21,1,784,1,7.79,1,2.25,1,10.72,1
6/30/2020 9:00,25.8,1,14.7,1,784,1,7.79,1,2.28,1,10.93,1
6/30/2020 9:15,25.8,1,15.94,1,783,1,7.79,1,2.28,1,11.67,1
6/30/2020 9:30,25.8,1,14.18,1,783,1,7.78,1,2.24,1,10.76,1
6/30/2020 9:45,25.8,1,15.61,1,783,1,7.79,1,2.27,1,10.6,1
6/30/2020 10:00,25.8,1,15.57,1,783,1,7.79,1,2.33,1,10.73,1
6/30/2020 10:15,25.9,1,16.02,1,782,1,7.79,1,2.4,1,11.6,1
6/30/2020 10:30,25.9,1,14.81,1,782,1,7.79,1,2.41,1,11.12,1
6/30/2020 10:45,25.9,1,15.8,1,782,1,7.79,1,2.42,1,10.87,1
6/30/2020 11:00,25.9,1,15.45,1,782,1,7.79,1,2.41,1,11.14,1
6/30/2020 11:15,25.9,1,15.03,1,782,1,7.79,1,2.38,1,11.48,1
6/30/2020 11:30,25.9,1,15.21,1,782,1,7.79,1,2.35,1,9.6,1
6/30/2020 11:45,25.9,1,15.61,1,782,1,7.78,1,2.28,1,9.58,1
6/30/2020 12:00,25.9,1,15.2,1,782,1,7.78,1,2.18,1,7.69,1
6/30/2020 12:15,25.9,1,13.03,1,782,1,7.77,1,2.16,1,8.82,1
6/30/2020 12:30,25.9,1,13.82,1,783,1,7.77,1,2.13,1,8.53,1
6/30/2020 12:45,25.9,1,13.48,1,782,1,7.77,1,2.12,1,8.9,1
6/30/2020 13:00,25.9,1,14.35,1,782,1,7.77,1,2.11,1,8.47,1
6/30/2020 13:15,25.9,1,13.75,1,782,1,7.76,1,2,1,8.64,1
