Time,A0D84061386,,A0D84061386,,A0D84061386,,A0D84061386,,A0D84061386,,A0D84061386,
and,Water Temp C,,Turbidity FNU,,Specific Conductivity µS/cm,,pH,,Dissolved Oxygen mg/L,,Chlorophyll µg/L,
Date,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual
9/16/2020 19:15,21.5,1,10.14,1,1000,1,7.77,1,6.2,1,6.68,1
9/16/2020 19:30,21.5,1,10.04,1,1010,1,7.77,1,6.2,1,5.69,1
9/16/2020 19:45,21.5,1,9.87,1,1010,1,7.77,1,6.23,1,6.88,1
9/16/2020 20:00,21.5,1,9.52,1,1020,1,7.78,1,6.31,1,6.38,1
9/16/2020 20:15,21.5,1,10.17,1,1020,1,7.78,1,6.34,1,6.3,1
9/16/2020 20:30,21.4,1,9.53,1,1020,1,7.78,1,6.42,1,5.68,1
9/16/2020 20:45,21.4,1,9.32,1,1020,1,7.78,1,6.34,1,6.55,1
9/16/2020 21:00,21.4,1,9.17,1,1020,1,7.78,1,6.38,1,6.45,1
9/16/2020 21:15,21.4,1,9.22,1,1030,1,7.78,1,6.46,1,5.85,1
9/16/2020 21:30,21.4,1,8.78,1,1030,1,7.77,1,6.22,1,5,1
9/16/2020 21:45,21.3,1,9.34,1,1030,1,7.78,1,6.39,1,5.66,1
9/16/2020 22:00,21.3,1,11.18,1,1030,1,7.78,1,6.38,1,6.11,1
9/16/2020 22:15,21.3,1,10,1,1030,1,7.78,1,6.44,1,6.24,1
9/16/2020 22:30,21.3,1,10.16,1,1030,1,7.78,1,6.4,1,5.97,1
9/16/2020 22:45,21.3,1,10.65,1,1030,1,7.78,1,6.4,1,5.44,1
9/16/2020 23:00,21.2,1,10.8,1,1030,1,7.78,1,6.39,1,5.32,1
9/16/2020 23:15,21.2,1,11.05,1,1030,1,7.78,1,6.37,1,5.2,1
9/16/2020 23:30,21.2,1,10.99,1,1030,1,7.78,1,6.26,1,5.57,1
9/16/2020 23:45,21.2,1,10.87,1,1030,1,7.78,1,6.35,1,5.73,1
9/17/2020 0:00,21.1,1,12.36,1,1030,1,7.78,1,6.36,1,5.76,1
9/17/2020 0:15,21.1,1,11.35,1,1030,1,7.78,1,6.32,1,6.97,1
9/17/2020 0:30,21.1,1,11.19,1,1030,1,7.78,1,6.3,1,6.08,1
9/17/2020 0:45,21.1,1,10.55,1,1030,1,7.77,1,6.23,1,6.07,1
9/17/2020 1:00,21.1,1,11.33,1,1030,1,7.77,1,6.19,1,6.25,1
9/17/2020 1:15,21.1,1,12.1,1,1030,1,7.77,1,6.18,1,6.71,1
9/17/2020 1:30,21.1,1,11.75,1,1030,1,7.77,1,6.25,1,6.96,1
9/17/2020 1:45,21.1,1,11.73,1,1030,1,7.77,1,6.29,1,7.24,1
9/17/2020 2:00,21,1,12.11,1,1030,1,7.77,1,6.21,1,6.12,1
9/17/2020 2:15,21,1,12.05,1,1030,1,7.77,1,6.21,1,6.48,1
9/17/2020 2:30,21,1,12.62,1,1030,1,7.77,1,6.15,1,6.7,1
9/17/2020 2:45,21,1,11.33,1,1020,1,7.77,1,6.17,1,5.9,1
9/17/2020 3:00,21,1,11.93,1,1020,1,7.77,1,6.2,1,7.23,1
9/17/2020 3:15,21,1,12.41,1,1020,1,7.77,1,6.21,1,7.83,1
9/17/2020 3:30,21,1,14.87,1,1020,1,7.77,1,6.18,1,7.94,1
9/17/2020 3:45,21,1,11.08,1,1020,1,7.77,1,6.12,1,5.96,1
9/17/2020 4:00,21,1,11.7,1,1020,1,7.77,1,6.07,1,6.14,1
9/17/2020 4:15,20.9,1,11.68,1,1020,1,7.77,1,6.11,1,7.6,1
9/17/2020 4:30,20.9,1,10.84,1,1020,1,7.76,1,5.97,1,5.55,1
9/17/2020 4:45,20.9,1,12.62,1,1020,1,7.76,1,6.03,1,7.4,1
9/17/2020 5:00,20.9,1,10.64,1,1020,1,7.76,1,6,1,7.47,1
9/17/2020 5:15,20.9,1,10.89,1,1020,1,7.76,1,6.07,1,6.96,1
9/17/2020 5:30,20.9,1,13.31,1,1020,1,7.77,1,6.06,1,7.21,1
9/17/2020 5:45,20.9,1,12.09,1,1020,1,7.77,1,6.17,1,7.4,1
9/17/2020 6:00,20.9,1,12.08,1,1020,1,7.77,1,6.1,1,8.7,1
9/17/2020 6:15,20.9,1,12.42,1,1010,1,7.76,1,6.03,1,8.19,1
9/17/2020 6:30,20.9,1,13.64,1,1010,1,7.77,1,6.02,1,7.82,1
9/17/2020 6:45,20.9,1,12.36,1,1010,1,7.76,1,5.95,1,7.66,1
9/17/2020 7:00,20.9,1,13.26,1,1010,1,7.76,1,5.98,1,8.78,1
9/17/2020 7:15,20.9,1,13.28,1,1010,1,7.77,1,6.16,1,10.5,1
9/17/2020 7:30,20.9,1,13.17,1,1020,1,7.78,1,6.36,1,11.93,1
9/17/2020 7:45,20.8,1,14.38,1,1020,1,7.78,1,6.47,1,10.88,1
9/17/2020 8:00,20.8,1,13.12,1,1030,1,7.78,1,6.59,1,10.78,1
9/17/2020 8:15,20.8,1,12.11,1,1040,1,7.78,1,6.65,1,9.49,1
9/17/2020 8:30,20.8,1,13.48,1,1040,1,7.78,1,6.76,1,9.83,1
9/17/2020 8:45,20.8,1,13.77,1,1040,1,7.79,1,6.83,1,10.58,1
9/17/2020 9:00,20.8,1,14.23,1,1040,1,7.79,1,6.83,1,9.79,1
9/17/2020 9:15,20.8,1,14.49,1,1050,1,7.79,1,6.86,1,11.29,1
9/17/2020 9:30,20.8,1,13.81,1,1050,1,7.79,1,6.84,1,11.57,1
9/17/2020 9:45,20.9,1,14.46,1,1050,1,7.79,1,6.87,1,10.14,1
9/17/2020 10:00,20.9,1,13.21,1,1050,1,7.79,1,6.95,1,11.4,1
9/17/2020 10:15,20.9,1,12.95,1,1060,1,7.79,1,7.01,1,10.72,1
9/17/2020 10:30,20.9,1,11.03,1,1060,1,7.79,1,6.99,1,10.07,1
9/17/2020 10:45,21,1,12.2,1,1060,1,7.79,1,6.99,1,11.75,1
9/17/2020 11:00,21,1,13.13,1,1060,1,7.79,1,7.01,1,11.06,1
9/17/2020 11:15,21,1,12.54,1,1060,1,7.79,1,7,1,11.98,1
9/17/2020 11:30,21.1,1,13.69,1,1060,1,7.79,1,7.01,1,10.75,1
9/17/2020 11:45,21.1,1,12.29,1,1060,1,7.79,1,7.02,1,19.67,1
9/17/2020 12:00,21.2,1,10.78,1,1060,1,7.79,1,7.02,1,9.24,1
9/17/2020 12:15,21.2,1,11.91,1,1060,1,7.79,1,7.01,1,7.34,1
9/17/2020 12:30,21.3,1,11.98,1,1060,1,7.8,1,7.06,1,13.23,1
9/17/2020 12:45,21.3,1,10.07,1,1060,1,7.79,1,7.01,1,8.8,1
9/17/2020 13:00,21.3,1,10.83,1,1060,1,7.8,1,7.02,1,13.36,1
9/17/2020 13:15,21.4,1,12.17,1,1060,1,7.8,1,7.17,1,24.09,1
9/17/2020 13:30,21.4,1,11.89,1,1060,1,7.8,1,7.05,1,18.96,1
9/17/2020 13:45,21.4,1,10.14,1,1060,1,7.8,1,7.07,1,15.29,1
9/17/2020 14:00,21.5,1,9.74,1,1060,1,7.8,1,7.05,1,14.84,1
9/17/2020 14:15,21.5,1,10.01,1,1050,1,7.8,1,7.08,1,13.51,1
9/17/2020 14:30,21.5,1,11.75,1,1050,1,7.81,1,7.13,1,15.05,1
9/17/2020 14:45,21.6,1,11.66,1,1050,1,7.81,1,7.12,1,14.31,1
9/17/2020 15:00,21.6,1,9.61,1,1050,1,7.8,1,7.13,1,9.84,1
9/17/2020 15:15,21.6,1,9.93,1,1050,1,7.81,1,7.11,1,15.06,1
9/17/2020 15:30,21.6,1,9.54,1,1050,1,7.8,1,7.1,1,13.77,1
9/17/2020 15:45,21.7,1,10.54,1,1050,1,7.81,1,7.16,1,17.97,1
9/17/2020 16:00,21.7,1,10.01,1,1050,1,7.81,1,7.09,1,17.51,1
9/17/2020 16:15,21.7,1,11.61,1,1050,1,7.81,1,7.07,1,15.92,1
9/17/2020 16:30,21.7,1,11.77,1,1050,1,7.81,1,7.13,1,20.88,1
9/17/2020 16:45,21.7,1,9.45,1,1050,1,7.81,1,7.1,1,19.45,1
9/17/2020 17:00,21.7,1,10.85,1,1050,1,7.81,1,7.01,1,21.95,1
9/17/2020 17:15,21.7,1,10.01,1,1040,1,7.81,1,7.02,1,19.66,1
9/17/2020 17:30,21.6,1,11.37,1,1040,1,7.81,1,7.02,1,19.77,1
9/17/2020 17:45,21.6,1,9.54,1,1040,1,7.8,1,6.92,1,19.89,1
9/17/2020 18:00,21.6,1,9.62,1,1040,1,7.8,1,6.84,1,18.19,1
9/17/2020 18:15,21.6,1,10.69,1,1040,1,7.79,1,6.79,1,19.4,1
9/17/2020 18:30,21.6,1,12.39,1,1040,1,7.8,1,6.8,1,19.47,1
9/17/2020 18:45,21.6,1,11.65,1,1040,1,7.79,1,6.69,1,18.46,1
9/17/2020 19:00,21.6,1,10.71,1,1040,1,7.79,1,6.62,1,18.63,1
9/17/2020 19:15,21.6,1,9.66,1,1040,1,7.78,1,6.58,1,16.75,1
9/17/2020 19:30,21.6,1,10.61,1,1030,1,7.78,1,6.54,1,17.41,1
9/17/2020 19:45,21.5,1,9.78,1,1030,1,7.78,1,6.54,1,15.83,1
9/17/2020 20:00,21.5,1,10.14,1,1030,1,7.78,1,6.54,1,16.43,1
9/17/2020 20:15,21.5,1,9.48,1,1030,1,7.78,1,6.39,1,18.18,1
9/17/2020 20:30,21.5,1,9.56,1,1030,1,7.78,1,6.43,1,17.9,1
9/17/2020 20:45,21.5,1,10.19,1,1030,1,7.77,1,6.38,1,18.6,1
9/17/2020 21:00,21.5,1,8.96,1,1030,1,7.77,1,6.4,1,17.58,1
9/17/2020 21:15,21.5,1,9.05,1,1030,1,7.77,1,6.37,1,17.41,1
9/17/2020 21:30,21.5,1,8.95,1,1030,1,7.77,1,6.34,1,19.58,1
9/17/2020 21:45,21.5,1,10.69,1,1030,1,7.77,1,6.29,1,19.53,1
9/17/2020 22:00,21.5,1,9.51,1,1030,1,7.77,1,6.38,1,18.52,1
9/17/2020 22:15,21.5,1,9.45,1,1030,1,7.77,1,6.37,1,17.75,1
9/17/2020 22:30,21.5,1,8.47,1,1030,1,7.76,1,6.33,1,16.81,1
9/17/2020 22:45,21.5,1,10.31,1,1030,1,7.76,1,6.24,1,18.58,1
9/17/2020 23:00,21.5,1,10.73,1,1020,1,7.76,1,6.26,1,19.48,1
9/17/2020 23:15,21.4,1,10.82,1,1020,1,7.76,1,6.27,1,19.15,1
9/17/2020 23:30,21.4,1,10.14,1,1030,1,7.76,1,6.24,1,19.33,1
9/17/2020 23:45,21.4,1,11.77,1,1030,1,7.76,1,6.19,1,16.82,1
9/18/2020 0:00,21.4,1,11.08,1,1030,1,7.76,1,6.26,1,18.77,1
9/18/2020 0:15,21.4,1,11.43,1,1020,1,7.76,1,6.21,1,22.32,1
9/18/2020 0:30,21.4,1,11.01,1,1020,1,7.76,1,6.22,1,19.33,1
9/18/2020 0:45,21.4,1,10.25,1,1030,1,7.75,1,6.15,1,20.11,1
9/18/2020 1:00,21.4,1,11.47,1,1030,1,7.76,1,6.11,1,17.61,1
9/18/2020 1:15,21.4,1,12.13,1,1020,1,7.75,1,6.08,1,18.41,1
9/18/2020 1:30,21.4,1,11.47,1,1020,1,7.75,1,6.09,1,19.29,1
9/18/2020 1:45,21.3,1,11.99,1,1020,1,7.75,1,6.02,1,19.21,1
9/18/2020 2:00,21.3,1,11.83,1,1020,1,7.75,1,6.1,1,17.38,1
9/18/2020 2:15,21.3,1,13.15,1,1020,1,7.75,1,6.04,1,17.99,1
9/18/2020 2:30,21.3,1,12.61,1,1020,1,7.75,1,6.06,1,20.5,1
9/18/2020 2:45,21.3,1,12.53,1,1020,1,7.75,1,6.07,1,19.67,1
9/18/2020 3:00,21.3,1,12.34,1,1030,1,7.75,1,6.07,1,22.42,1
9/18/2020 3:15,21.2,1,12.97,1,1030,1,7.74,1,6.04,1,19.93,1
9/18/2020 3:30,21.2,1,12.49,1,1020,1,7.74,1,5.97,1,17.83,1
9/18/2020 3:45,21.2,1,12.89,1,1020,1,7.74,1,5.96,1,17.76,1
9/18/2020 4:00,21.2,1,12.45,1,1030,1,7.74,1,5.94,1,21.55,1
9/18/2020 4:15,21.2,1,12.2,1,1030,1,7.74,1,5.98,1,21.02,1
9/18/2020 4:30,21.2,1,13.51,1,1030,1,7.74,1,5.95,1,22.45,1
9/18/2020 4:45,21.2,1,12.49,1,1030,1,7.74,1,5.98,1,21.64,1
9/18/2020 5:00,21.1,1,13.27,1,1030,1,7.74,1,5.92,1,21.43,1
9/18/2020 5:15,21.1,1,14.04,1,1030,1,7.74,1,5.89,1,20.86,1
9/18/2020 5:30,21.1,1,14.25,1,1030,1,7.74,1,5.92,1,21.98,1
9/18/2020 5:45,21.1,1,14.71,1,1030,1,7.74,1,5.88,1,20.92,1
9/18/2020 6:00,21.1,1,13.37,1,1030,1,7.73,1,5.86,1,19.96,1
9/18/2020 6:15,21.1,1,12.4,1,1030,1,7.73,1,5.88,1,24.59,1
9/18/2020 6:30,21.1,1,12.74,1,1030,1,7.73,1,5.79,1,21.91,1
9/18/2020 6:45,21.1,1,13.67,1,1030,1,7.73,1,5.85,1,32.97,1
9/18/2020 7:00,21.1,1,13.85,1,1030,1,7.73,1,5.86,1,25.15,1
9/18/2020 7:15,21,1,13.56,1,1030,1,7.73,1,5.78,1,25.37,1
9/18/2020 7:30,21,1,12.99,1,1030,1,7.73,1,5.87,1,20.22,1
9/18/2020 7:45,21,1,14.34,1,1030,1,7.73,1,5.78,1,18.17,1
9/18/2020 8:00,21,1,14.07,1,1030,1,7.74,1,5.92,1,19.35,1
9/18/2020 8:15,21,1,14.53,1,1030,1,7.73,1,5.88,1,21.25,1
9/18/2020 8:30,21,1,12.62,1,1030,1,7.73,1,5.86,1,15.66,1
9/18/2020 8:45,21,1,12.96,1,1030,1,7.73,1,5.78,1,14.7,1
9/18/2020 9:00,21,1,12.2,1,1030,1,7.73,1,5.88,1,18.31,1
9/18/2020 9:15,21.1,1,12.82,1,1030,1,7.73,1,5.88,1,17.97,1
9/18/2020 9:30,21.1,1,12.63,1,1030,1,7.74,1,5.95,1,16.58,1
9/18/2020 9:45,21.1,1,11.31,1,1030,1,7.74,1,5.93,1,13.84,1
9/18/2020 10:00,21.1,1,11.71,1,1030,1,7.74,1,6,1,15.63,1
9/18/2020 10:15,21.1,1,12.45,1,1030,1,7.74,1,5.94,1,15.63,1
9/18/2020 10:30,21.1,1,11.15,1,1020,1,7.74,1,5.97,1,12.25,1
9/18/2020 10:45,21.2,1,10.71,1,1020,1,7.75,1,6.1,1,16.8,1
9/18/2020 11:00,21.2,1,10.68,1,1030,1,7.75,1,6.12,1,11.07,1
9/18/2020 11:15,21.2,1,10.21,1,1030,1,7.74,1,6.08,1,11.36,1
9/18/2020 11:30,21.2,1,10.32,1,1030,1,7.75,1,6.14,1,15.67,1
9/18/2020 11:45,21.3,1,10.21,1,1030,1,7.75,1,6.2,1,15.46,1
9/18/2020 12:00,21.3,1,9.27,1,1020,1,7.75,1,6.19,1,14.64,1
9/18/2020 12:15,21.4,1,9.02,1,1020,1,7.76,1,6.22,1,11.09,1
9/18/2020 12:30,21.4,1,11.29,1,1020,1,7.76,1,6.32,1,20.23,1
9/18/2020 12:45,21.4,1,9.42,1,1020,1,7.76,1,6.28,1,18.68,1
9/18/2020 13:00,21.5,1,7.77,1,1020,1,7.76,1,6.27,1,11.4,1
9/18/2020 13:15,21.5,1,9.51,1,1020,1,7.77,1,6.27,1,10.67,1
9/18/2020 13:30,21.6,1,9.76,1,1020,1,7.77,1,6.36,1,17.4,1
9/18/2020 13:45,21.6,1,10.06,1,1020,1,7.77,1,6.43,1,16.33,1
9/18/2020 14:00,21.6,1,7.81,1,1030,1,7.77,1,6.41,1,9.96,1
9/18/2020 14:15,21.7,1,9.04,1,1030,1,7.77,1,6.45,1,14.57,1
9/18/2020 14:30,21.7,1,9.92,1,1030,1,7.77,1,6.46,1,13.82,1
9/18/2020 14:45,21.7,1,8.55,1,1030,1,7.77,1,6.35,1,12.53,1
9/18/2020 15:00,21.8,1,9.91,1,1030,1,7.78,1,6.36,1,13.16,1
9/18/2020 15:15,21.8,1,9.14,1,1020,1,7.78,1,6.37,1,14.5,1
9/18/2020 15:30,21.8,1,9.21,1,1020,1,7.78,1,6.35,1,13.17,1
9/18/2020 15:45,21.9,1,9.37,1,1020,1,7.79,1,6.34,1,15.49,1
9/18/2020 16:00,21.9,1,9.89,1,1020,1,7.79,1,6.3,1,14.54,1
9/18/2020 16:15,21.9,1,10.07,1,1020,1,7.79,1,6.37,1,18.08,1
9/18/2020 16:30,21.9,1,10.04,1,1020,1,7.79,1,6.28,1,16.22,1
9/18/2020 16:45,21.9,1,10.27,1,1020,1,7.79,1,6.28,1,14.93,1
9/18/2020 17:00,21.9,1,10.51,1,1020,1,7.79,1,6.31,1,15.4,1
9/18/2020 17:15,21.9,1,9.77,1,1020,1,7.79,1,6.26,1,17.47,1
9/18/2020 17:30,22,1,10.8,1,1020,1,7.8,1,6.33,1,19.35,1
9/18/2020 17:45,21.9,1,11.02,1,1020,1,7.79,1,6.19,1,17.79,1
9/18/2020 18:00,22,1,10.25,1,1010,1,7.79,1,6.02,1,16.97,1
9/18/2020 18:15,22,1,9.24,1,1010,1,7.79,1,6,1,14.98,1
9/18/2020 18:30,22,1,11,1,1020,1,7.79,1,6.05,1,16.07,1
9/18/2020 18:45,22,1,9.87,1,1020,1,7.79,1,5.89,1,12.86,1
9/18/2020 19:00,22,1,9.6,1,1020,1,7.78,1,5.99,1,13.33,1
9/18/2020 19:15,22,1,10.86,1,1020,1,7.79,1,5.96,1,13.83,1
9/18/2020 19:30,22,1,9.93,1,1020,1,7.79,1,6.03,1,14.27,1
9/18/2020 19:45,22,1,9.76,1,1020,1,7.79,1,6.06,1,12.18,1
9/18/2020 20:00,22,1,10.14,1,1020,1,7.79,1,6.07,1,14.4,1
9/18/2020 20:15,22,1,9.87,1,1020,1,7.79,1,5.99,1,12.89,1
9/18/2020 20:30,22,1,8.98,1,1020,1,7.79,1,6.02,1,14.38,1
9/18/2020 20:45,22,1,9.66,1,1020,1,7.8,1,5.97,1,13.49,1
9/18/2020 21:00,22,1,9.94,1,1020,1,7.8,1,6.04,1,12.85,1
9/18/2020 21:15,22,1,10.1,1,1020,1,7.79,1,5.98,1,11.89,1
9/18/2020 21:30,22,1,9.53,1,1020,1,7.8,1,5.99,1,12.65,1
9/18/2020 21:45,22,1,9.11,1,1010,1,7.8,1,5.98,1,12.64,1
9/18/2020 22:00,22,1,9.38,1,1010,1,7.8,1,6,1,13.56,1
9/18/2020 22:15,22,1,10.25,1,1010,1,7.8,1,6.06,1,14.33,1
9/18/2020 22:30,22,1,9.69,1,1010,1,7.8,1,6,1,13.57,1
9/18/2020 22:45,21.9,1,10.38,1,1010,1,7.8,1,5.98,1,13.09,1
9/18/2020 23:00,21.9,1,9.31,1,1010,1,7.8,1,6.01,1,12.65,1
9/18/2020 23:15,21.9,1,10.55,1,1010,1,7.8,1,5.99,1,14.41,1
9/18/2020 23:30,21.9,1,11.5,1,1010,1,7.8,1,6.02,1,14.55,1
9/18/2020 23:45,21.9,1,10.86,1,1010,1,7.8,1,6.06,1,14.18,1
9/19/2020 0:00,21.9,1,10.86,1,1010,1,7.8,1,5.97,1,12.77,1
9/19/2020 0:15,21.9,1,10.79,1,1010,1,7.79,1,5.83,1,13.12,1
9/19/2020 0:30,21.9,1,11.62,1,1020,1,7.8,1,5.93,1,13.84,1
9/19/2020 0:45,21.8,1,12.45,1,1020,1,7.8,1,5.95,1,12.24,1
9/19/2020 1:00,21.8,1,11.16,1,1010,1,7.79,1,5.9,1,12.27,1
9/19/2020 1:15,21.8,1,11.43,1,1010,1,7.8,1,5.93,1,13.22,1
9/19/2020 1:30,21.8,1,10.97,1,1010,1,7.79,1,5.92,1,14.24,1
9/19/2020 1:45,21.8,1,10.04,1,1010,1,7.79,1,5.87,1,13.09,1
9/19/2020 2:00,21.8,1,9.63,1,1010,1,7.79,1,5.79,1,11.58,1
9/19/2020 2:15,21.7,1,11.16,1,1010,1,7.79,1,5.79,1,13.21,1
9/19/2020 2:30,21.7,1,11.78,1,1010,1,7.79,1,5.9,1,12.7,1
9/19/2020 2:45,21.7,1,10.39,1,1010,1,7.79,1,5.84,1,12.17,1
9/19/2020 3:00,21.7,1,11.71,1,1010,1,7.79,1,5.85,1,14.23,1
9/19/2020 3:15,21.7,1,11.43,1,1010,1,7.79,1,5.88,1,13.25,1
9/19/2020 3:30,21.7,1,11.93,1,1010,1,7.79,1,5.92,1,14.12,1
9/19/2020 3:45,21.7,1,11.75,1,1010,1,7.78,1,5.82,1,13.13,1
9/19/2020 4:00,21.6,1,10.99,1,1010,1,7.78,1,5.84,1,13.21,1
9/19/2020 4:15,21.6,1,11.21,1,1010,1,7.78,1,5.81,1,10,1
9/19/2020 4:30,21.6,1,11.29,1,1010,1,7.78,1,5.82,1,13.25,1
9/19/2020 4:45,21.6,1,10.93,1,1010,1,7.78,1,5.8,1,14.01,1
9/19/2020 5:00,21.6,1,11.45,1,1010,1,7.78,1,5.87,1,13.56,1
9/19/2020 5:15,21.6,1,11.69,1,1010,1,7.78,1,5.79,1,12.58,1
9/19/2020 5:30,21.6,1,13.49,1,1010,1,7.78,1,5.75,1,15.67,1
9/19/2020 5:45,21.5,1,13.13,1,1010,1,7.77,1,5.64,1,13.25,1
9/19/2020 6:00,21.5,1,13.2,1,1000,1,7.77,1,5.72,1,13.53,1
9/19/2020 6:15,21.5,1,13.53,1,1000,1,7.77,1,5.72,1,16.29,1
9/19/2020 6:30,21.5,1,12.47,1,1010,1,7.77,1,5.74,1,15.81,1
9/19/2020 6:45,21.5,1,12.57,1,1000,1,7.77,1,5.63,1,18.81,1
9/19/2020 7:00,21.5,1,11.9,1,1000,1,7.77,1,5.59,1,17.71,1
9/19/2020 7:15,21.5,1,12.65,1,1000,1,7.77,1,5.64,1,16.63,1
9/19/2020 7:30,21.5,1,12.65,1,1000,1,7.77,1,5.7,1,17.21,1
9/19/2020 7:45,21.5,1,13.01,1,1000,1,7.77,1,5.77,1,15.8,1
9/19/2020 8:00,21.4,1,11.91,1,1000,1,7.77,1,5.73,1,14.67,1
9/19/2020 8:15,21.4,1,13.79,1,1000,1,7.77,1,5.72,1,13.11,1
9/19/2020 8:30,21.4,1,11.87,1,1000,1,7.77,1,5.7,1,15.36,1
9/19/2020 8:45,21.4,1,11.76,1,1000,1,7.78,1,5.8,1,15.23,1
9/19/2020 9:00,21.5,1,12.47,1,1000,1,7.77,1,5.83,1,13.3,1
9/19/2020 9:15,21.5,1,14.33,1,997,1,7.78,1,5.94,1,16.04,1
9/19/2020 9:30,21.5,1,12.27,1,997,1,7.78,1,5.85,1,12.03,1
9/19/2020 9:45,21.5,1,11.75,1,999,1,7.78,1,5.94,1,14.26,1
9/19/2020 10:00,21.5,1,12.12,1,1000,1,7.78,1,6.04,1,12.35,1
9/19/2020 10:15,21.6,1,11.37,1,999,1,7.78,1,6.08,1,12.64,1
9/19/2020 10:30,21.6,1,10.41,1,999,1,7.78,1,6.03,1,14.8,1
9/19/2020 10:45,21.7,1,11,1,999,1,7.78,1,6.12,1,9.57,1
9/19/2020 11:00,21.7,1,11.48,1,999,1,7.78,1,6.04,1,12.4,1
9/19/2020 11:15,21.8,1,10.61,1,998,1,7.78,1,6.17,1,14.99,1
9/19/2020 11:30,21.8,1,12.39,1,998,1,7.79,1,6.26,1,12.91,1
9/19/2020 11:45,21.9,1,9.65,1,997,1,7.79,1,6.26,1,13.48,1
9/19/2020 12:00,21.9,1,11.35,1,996,1,7.79,1,6.37,1,12.26,1
9/19/2020 12:15,22,1,10.67,1,996,1,7.79,1,6.47,1,11.54,1
9/19/2020 12:30,22.1,1,10.01,1,995,1,7.8,1,6.5,1,11.84,1
9/19/2020 12:45,22.2,1,10.9,1,993,1,7.81,1,6.74,1,14.24,1
9/19/2020 13:00,22.2,1,9.48,1,994,1,7.81,1,6.72,1,14.16,1
9/19/2020 13:15,22.3,1,11.77,1,994,1,7.81,1,6.79,1,16.27,1
9/19/2020 13:30,22.3,1,10.79,1,993,1,7.82,1,6.89,1,17.72,1
9/19/2020 13:45,22.4,1,10.8,1,992,1,7.82,1,6.98,1,14.54,1
9/19/2020 14:00,22.4,1,11.19,1,993,1,7.83,1,6.95,1,13.92,1
9/19/2020 14:15,22.5,1,9.92,1,991,1,7.84,1,7.09,1,14.43,1
9/19/2020 14:30,22.6,1,11.18,1,991,1,7.84,1,7.2,1,15.79,1
9/19/2020 14:45,22.6,1,9.47,1,990,1,7.85,1,7.27,1,14.65,1
9/19/2020 15:00,22.7,1,10.58,1,989,1,7.85,1,7.33,1,17.28,1
9/19/2020 15:15,22.7,1,9.4,1,988,1,7.85,1,7.28,1,12.68,1
9/19/2020 15:30,22.8,1,9.24,1,987,1,7.86,1,7.49,1,13.73,1
9/19/2020 15:45,22.8,1,9.79,1,987,1,7.86,1,7.5,1,18.66,1
9/19/2020 16:00,22.9,1,8.6,1,986,1,7.86,1,7.48,1,15.22,1
9/19/2020 16:15,22.9,1,10.7,1,985,1,7.87,1,7.56,1,15.82,1
9/19/2020 16:30,22.9,1,8.22,1,984,1,7.88,1,7.73,1,16.82,1
9/19/2020 16:45,23,1,9.59,1,982,1,7.88,1,7.63,1,15.62,1
9/19/2020 17:00,23,1,9.6,1,982,1,7.88,1,7.73,1,15.29,1
9/19/2020 17:15,23,1,8.88,1,981,1,7.89,1,7.83,1,17.34,1
9/19/2020 17:30,23,1,10.63,1,980,1,7.9,1,7.92,1,18.89,1
9/19/2020 17:45,23,1,9.28,1,978,1,7.9,1,7.87,1,20.97,1
9/19/2020 18:00,23,1,10.26,1,977,1,7.9,1,7.86,1,21.36,1
9/19/2020 18:15,23,1,10.26,1,977,1,7.9,1,7.85,1,21.95,1
9/19/2020 18:30,23,1,10.75,1,975,1,7.91,1,7.96,1,22.92,1
9/19/2020 18:45,23,1,10.27,1,974,1,7.9,1,7.92,1,20.5,1
9/19/2020 19:00,23,1,10.1,1,973,1,7.9,1,7.85,1,23.1,1
9/19/2020 19:15,23,1,10.26,1,973,1,7.9,1,7.87,1,20.41,1
9/19/2020 19:30,23,1,10.17,1,972,1,7.9,1,7.82,1,18.23,1
9/19/2020 19:45,23,1,10.69,1,971,1,7.9,1,7.76,1,19.82,1
9/19/2020 20:00,23,1,10.08,1,970,1,7.9,1,7.83,1,17.75,1
9/19/2020 20:15,22.9,1,9.71,1,970,1,7.9,1,7.73,1,21,1
9/19/2020 20:30,22.9,1,8.61,1,969,1,7.89,1,7.61,1,16.78,1
9/19/2020 20:45,22.9,1,9.42,1,968,1,7.89,1,7.51,1,17.16,1
9/19/2020 21:00,22.9,1,9.2,1,968,1,7.88,1,7.6,1,17.99,1
9/19/2020 21:15,22.8,1,10.76,1,967,1,7.88,1,7.49,1,15.84,1
9/19/2020 21:30,22.8,1,9.49,1,967,1,7.88,1,7.55,1,17.42,1
9/19/2020 21:45,22.8,1,9.73,1,966,1,7.87,1,7.4,1,16.86,1
9/19/2020 22:00,22.8,1,9.92,1,964,1,7.87,1,7.34,1,15.92,1
9/19/2020 22:15,22.7,1,10.27,1,964,1,7.87,1,7.37,1,17.22,1
9/19/2020 22:30,22.7,1,11.11,1,962,1,7.86,1,7.15,1,14.9,1
9/19/2020 22:45,22.7,1,12.17,1,960,1,7.86,1,7.33,1,17.61,1
9/19/2020 23:00,22.7,1,10.29,1,960,1,7.86,1,7.18,1,16.39,1
