Time,B9156000,,B9156000,,B9156000,,B9156000,,B9156000,,B9156000,
and,Water Temp C,,Turbidity FNU,,Specific Conductivity µS/cm,,pH,,Dissolved Oxygen mg/L,,Chlorophyll µg/L,
Date,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual
7/31/2020 14:00,24.3,1,21.98,1,289,1,,170,6.68,1,3.32,1
7/31/2020 14:15,24.5,1,21.91,1,289,1,,170,6.57,1,3.2,1
7/31/2020 14:30,24.7,1,22.11,1,288,1,,170,6.9,1,3.46,1
7/31/2020 14:45,24.9,1,22.04,1,287,1,,170,7.26,1,4.43,1
7/31/2020 15:00,25,1,21.54,1,286,1,,170,7.53,1,4.82,1
7/31/2020 15:15,25.4,1,20.23,1,284,1,,170,7.63,1,3.98,1
7/31/2020 15:30,25.9,1,23.34,1,276,1,,170,8.26,1,7.28,1
7/31/2020 15:45,25.7,1,22.38,1,277,1,,170,7.79,1,6.46,1
7/31/2020 16:00,25.9,1,22.84,1,274,1,,170,8.44,1,6.79,1
7/31/2020 16:15,25.8,1,24.15,1,270,1,,170,8.51,1,7.38,1
7/31/2020 16:30,25.7,1,24.32,1,271,1,,170,8.43,1,7.52,1
7/31/2020 16:45,25.5,1,24.89,1,265,1,,170,8.32,1,6.47,1
7/31/2020 17:00,25.6,1,23.8,1,262,1,,170,8.29,1,6.16,1
7/31/2020 17:15,25.4,1,24.05,1,257,1,,170,8.28,1,6.63,1
7/31/2020 17:30,25.3,1,23.85,1,252,1,,170,8.25,1,6.52,1
7/31/2020 17:45,25.3,1,24.4,1,252,1,,170,8.14,1,6.66,1
7/31/2020 18:00,25.4,1,23.08,1,245,1,,170,8.3,1,6,1
7/31/2020 18:15,25.1,1,23.69,1,246,1,,170,8.1,1,7.17,1
7/31/2020 18:30,25.1,1,22.13,1,247,1,,170,8.04,1,6.94,1
7/31/2020 18:45,25,1,22.33,1,249,1,,170,7.76,1,5.97,1
7/31/2020 19:00,24.9,1,21.74,1,249,1,,170,7.86,1,7.17,1
7/31/2020 19:15,24.9,1,20.6,1,251,1,,170,7.68,1,5.73,1
7/31/2020 19:30,24.9,1,22.99,1,251,1,,170,7.77,1,6.68,1
7/31/2020 19:45,24.9,1,23.34,1,249,1,,170,7.84,1,6.74,1
7/31/2020 20:00,24.9,1,22.31,1,250,1,,170,7.55,1,5.33,1
7/31/2020 20:15,24.9,1,21.98,1,250,1,,170,7.6,1,4.79,1
7/31/2020 20:30,24.8,1,22.29,1,250,1,,170,7.77,1,6,1
7/31/2020 20:45,24.8,1,22.37,1,250,1,,170,7.73,1,5.57,1
7/31/2020 21:00,24.8,1,22.41,1,250,1,,170,7.62,1,5.53,1
7/31/2020 21:15,24.8,1,25.19,1,251,1,,170,7.52,1,5.6,1
7/31/2020 21:30,24.8,1,22.47,1,252,1,,170,7.37,1,4.99,1
7/31/2020 21:45,24.7,1,21.27,1,253,1,,170,7.29,1,4.38,1
7/31/2020 22:00,24.7,1,20.41,1,253,1,,170,7.31,1,4.05,1
7/31/2020 22:15,24.7,1,20.73,1,253,1,,170,7.2,1,3.89,1
7/31/2020 22:30,24.6,1,20.52,1,253,1,,170,7.14,1,4.28,1
7/31/2020 22:45,24.6,1,18.6,1,253,1,,170,6.92,1,3.6,1
7/31/2020 23:00,24.6,1,18.79,1,253,1,,170,7.07,1,3.96,1
7/31/2020 23:15,24.6,1,18.16,1,253,1,,170,6.7,1,3.93,1
7/31/2020 23:30,24.6,1,21.16,1,253,1,,170,6.77,1,3.99,1
7/31/2020 23:45,24.5,1,24.78,1,253,1,,170,7.12,1,4.54,1
8/1/2020 0:00,24.5,1,26.11,1,252,1,,170,7.38,1,5.45,1
8/1/2020 0:15,24.4,1,26.51,1,260,1,,170,7.46,1,6.5,1
8/1/2020 0:30,24.3,1,25.85,1,269,1,,170,7.37,1,6.16,1
8/1/2020 0:45,24.2,1,24.3,1,274,1,,170,7.41,1,6.42,1
8/1/2020 1:00,24.1,1,25.6,1,281,1,,170,7.35,1,6.26,1
8/1/2020 1:15,24,1,26.57,1,273,1,,170,7.41,1,6.32,1
8/1/2020 1:30,23.8,1,31.1,1,258,1,,170,7.5,1,6.34,1
8/1/2020 1:45,23.8,1,27.96,1,258,1,,170,7.47,1,6.47,1
8/1/2020 2:00,23.7,1,27.75,1,259,1,,170,7.47,1,6.37,1
8/1/2020 2:15,23.6,1,27.26,1,261,1,,170,7.43,1,6.47,1
8/1/2020 2:30,23.5,1,29.38,1,262,1,,170,7.35,1,6.01,1
8/1/2020 2:45,23.4,1,27.17,1,262,1,,170,7.26,1,5.58,1
8/1/2020 3:00,23.3,1,27.95,1,262,1,,170,7.2,1,5.65,1
8/1/2020 3:15,23.2,1,27.66,1,264,1,,170,7.16,1,5.16,1
8/1/2020 3:30,23.2,1,28.75,1,266,1,,170,7.12,1,5.37,1
8/1/2020 3:45,23.3,1,27.08,1,274,1,,170,7.06,1,5.3,1
8/1/2020 4:00,23.3,1,26.54,1,281,1,,170,7.02,1,5.27,1
8/1/2020 4:15,23.3,1,26.63,1,287,1,,170,6.99,1,5.25,1
8/1/2020 4:30,23.3,1,28.07,1,296,1,,170,6.94,1,5.41,1
8/1/2020 4:45,23.4,1,41.48,1,307,1,,170,6.88,1,5.85,1
8/1/2020 5:00,23.3,1,28.01,1,298,1,,170,6.84,1,6.15,1
8/1/2020 5:15,23.3,1,29,1,289,1,,170,6.88,1,5.76,1
8/1/2020 5:30,23.3,1,27.69,1,284,1,,170,6.86,1,5.72,1
8/1/2020 5:45,23.2,1,30.64,1,279,1,,170,6.85,1,5.83,1
8/1/2020 6:00,23.2,1,27.79,1,275,1,,170,6.8,1,5.53,1
8/1/2020 6:15,23.2,1,25.5,1,275,1,,170,6.66,1,5.6,1
8/1/2020 6:30,23.2,1,25.01,1,276,1,,170,6.53,1,4.84,1
8/1/2020 6:45,23.2,1,25.33,1,276,1,,170,6.67,1,5.16,1
8/1/2020 7:00,23.1,1,25.83,1,274,1,,170,6.73,1,5.31,1
8/1/2020 7:15,23.1,1,25.03,1,276,1,,170,6.76,1,5.69,1
8/1/2020 7:30,23.1,1,27.1,1,278,1,,170,6.79,1,5.53,1
8/1/2020 7:45,23.2,1,24.99,1,279,1,,170,6.87,1,6.33,1
8/1/2020 8:00,23.2,1,23.34,1,280,1,,170,6.77,1,6.45,1
8/1/2020 8:15,23.2,1,24.7,1,283,1,,170,6.72,1,5.48,1
8/1/2020 8:30,23.2,1,25.13,1,287,1,,170,6.66,1,5.6,1
8/1/2020 8:45,23.3,1,25.28,1,287,1,,170,6.62,1,5.33,1
8/1/2020 9:00,23.3,1,25.4,1,289,1,,170,6.59,1,4.92,1
8/1/2020 9:15,23.3,1,27.86,1,289,1,,170,6.49,1,4.87,1
8/1/2020 9:30,23.3,1,26.3,1,289,1,,170,6.42,1,4.78,1
8/1/2020 9:45,23.4,1,33.2,1,289,1,,170,6.42,1,4.73,1
8/1/2020 10:00,23.4,1,31.98,1,289,1,,170,6.03,1,3.74,1
8/1/2020 10:15,23.4,1,30.37,1,290,1,,170,6.35,1,4.89,1
8/1/2020 10:30,23.5,1,26.56,1,291,1,,170,6.35,1,4.03,1
8/1/2020 10:45,23.5,1,25.03,1,292,1,,170,6.04,1,4.11,1
8/1/2020 11:00,23.6,1,34.06,1,291,1,,170,6.03,1,3.79,1
8/1/2020 11:15,23.6,1,30.83,1,291,1,,170,6.02,1,3.87,1
8/1/2020 11:30,23.7,1,21.47,1,291,1,,170,5.88,1,3.2,1
8/1/2020 11:45,23.7,1,22.93,1,292,1,,170,5.8,1,3.08,1
8/1/2020 12:00,23.8,1,31.19,1,292,1,,170,5.81,1,3.37,1
8/1/2020 12:15,23.8,1,46.34,1,292,1,,170,5.7,1,3.22,1
8/1/2020 12:30,24,1,26.13,1,291,1,,170,6.02,1,3.76,1
8/1/2020 12:45,24,1,23.84,1,291,1,,170,5.48,1,2.97,1
8/1/2020 13:00,24,1,21.36,1,291,1,,170,5.43,1,3.09,1
8/1/2020 13:15,24,1,23.23,1,291,1,,170,5.98,1,3.2,1
8/1/2020 13:30,23.9,1,29.95,1,292,1,,170,5.64,1,3,1
8/1/2020 13:45,23.8,1,24.89,1,294,1,,170,5.66,1,3.57,1
8/1/2020 14:00,23.7,1,24.66,1,295,1,,170,5.33,1,3.05,1
8/1/2020 14:15,23.8,1,25.2,1,293,1,,170,5.35,1,3.29,1
8/1/2020 14:30,23.7,1,24.84,1,293,1,,170,5.67,1,2.99,1
8/1/2020 14:45,23.6,1,26.58,1,291,1,,170,5.73,1,3.41,1
8/1/2020 15:00,23.6,1,22.85,1,292,1,,170,5.42,1,3,1
8/1/2020 15:15,23.7,1,22.32,1,292,1,,170,5.49,1,3.6,1
8/1/2020 15:30,23.6,1,25.25,1,291,1,,170,5.47,1,3.19,1
8/1/2020 15:45,23.6,1,22,1,291,1,,170,5.49,1,3.03,1
8/1/2020 16:00,23.7,1,20.41,1,295,1,,170,5.69,1,3.86,1
8/1/2020 16:15,23.7,1,23.43,1,293,1,,170,5.55,1,3.42,1
8/1/2020 16:30,23.7,1,22.86,1,293,1,,170,5.36,1,3.77,1
8/1/2020 16:45,23.7,1,22.1,1,297,1,,170,5.74,1,3.87,1
8/1/2020 17:00,23.5,1,24.68,1,291,1,,170,5.69,1,3.75,1
8/1/2020 17:15,23.4,1,26.19,1,288,1,,170,5.83,1,3.85,1
8/1/2020 17:30,23.7,1,26.26,1,295,1,,170,6.07,1,4.64,1
8/1/2020 17:45,24,1,24.26,1,295,1,,170,6.52,1,6.17,1
8/1/2020 18:00,25.4,1,21.49,1,292,1,,170,7.24,1,5.97,1
8/1/2020 18:15,25.8,1,20.75,1,285,1,,170,7.44,1,5.84,1
8/1/2020 18:30,25.8,1,21.76,1,276,1,,170,7.87,1,6.49,1
8/1/2020 18:45,26,1,20.95,1,268,1,,170,8.21,1,7.95,1
8/1/2020 19:00,25.2,1,22.97,1,268,1,,170,7.98,1,8.89,1
8/1/2020 19:15,25,1,22.54,1,261,1,,170,8,1,8.49,1
8/1/2020 19:30,24.9,1,23.44,1,259,1,,170,7.91,1,9.02,1
8/1/2020 19:45,24.9,1,23.37,1,259,1,,170,7.75,1,8.31,1
8/1/2020 20:00,24.9,1,21.23,1,260,1,,170,7.19,1,5.82,1
8/1/2020 20:15,25.1,1,21.66,1,259,1,,170,7.44,1,6.62,1
8/1/2020 20:30,25.3,1,21.55,1,257,1,,170,7.81,1,6.82,1
8/1/2020 20:45,25.4,1,20,1,257,1,,170,7.71,1,5.97,1
8/1/2020 21:00,25.5,1,21.13,1,259,1,,170,7.86,1,6.75,1
8/1/2020 21:15,25.5,1,21.91,1,259,1,,170,7.87,1,6.15,1
8/1/2020 21:30,25.3,1,19.74,1,260,1,,170,7.24,1,5.35,1
8/1/2020 21:45,25.4,1,20.66,1,259,1,,170,7.9,1,6.31,1
8/1/2020 22:00,25.4,1,21.44,1,260,1,,170,7.87,1,6.2,1
8/1/2020 22:15,25.4,1,19.71,1,260,1,,170,7.55,1,4.43,1
8/1/2020 22:30,25.4,1,20.63,1,260,1,,170,7.86,1,4.99,1
8/1/2020 22:45,25.3,1,20.87,1,261,1,,170,7.55,1,4.08,1
8/1/2020 23:00,25.3,1,23.09,1,262,1,,170,7.49,1,4.97,1
8/1/2020 23:15,25.2,1,18.01,1,261,1,,170,7.54,1,4.69,1
8/1/2020 23:30,25.2,1,20.72,1,261,1,,170,7.36,1,4.56,1
8/1/2020 23:45,25.1,1,17.93,1,261,1,,170,7.1,1,4.14,1
8/2/2020 0:00,25.1,1,22.98,1,262,1,,170,6.87,1,4.52,1
8/2/2020 0:15,25,1,20.98,1,262,1,,170,6.75,1,3.84,1
8/2/2020 0:30,24.9,1,24.92,1,262,1,,170,6.51,1,4.42,1
8/2/2020 0:45,24.6,1,27.85,1,264,1,,170,7.03,1,7.27,1
8/2/2020 1:00,24.6,1,25.49,1,267,1,,170,7.25,1,6.66,1
8/2/2020 1:15,24.4,1,27.72,1,279,1,,170,7.12,1,6.64,1
8/2/2020 1:30,24.2,1,23.11,1,282,1,,170,7.33,1,6.75,1
8/2/2020 1:45,24.1,1,24.81,1,284,1,,170,7.05,1,6.61,1
8/2/2020 2:00,23.9,1,26.95,1,273,1,,170,6.96,1,7.24,1
8/2/2020 2:15,23.8,1,28.41,1,268,1,,170,7,1,6.73,1
8/2/2020 2:30,23.7,1,26.77,1,266,1,,170,7.05,1,6.84,1
8/2/2020 2:45,23.6,1,27.11,1,267,1,,170,7.03,1,6.79,1
8/2/2020 3:00,23.6,1,28.21,1,269,1,,170,7.06,1,6.49,1
8/2/2020 3:15,23.6,1,27.53,1,273,1,,170,7.02,1,6.28,1
8/2/2020 3:30,23.6,1,28.38,1,274,1,,170,6.97,1,5.93,1
8/2/2020 3:45,23.6,1,28.37,1,275,1,,170,6.93,1,5.86,1
8/2/2020 4:00,23.6,1,27.64,1,277,1,,170,6.89,1,5.68,1
8/2/2020 4:15,23.7,1,28.83,1,284,1,,170,6.86,1,5.37,1
8/2/2020 4:30,23.7,1,27.52,1,293,1,,170,6.83,1,5.53,1
8/2/2020 4:45,23.8,1,27.42,1,294,1,,170,6.83,1,5.45,1
8/2/2020 5:00,23.7,1,26.68,1,291,1,,170,6.8,1,5.54,1
8/2/2020 5:15,23.8,1,31.52,1,299,1,,170,6.76,1,5.59,1
8/2/2020 5:30,23.7,1,28.15,1,298,1,,170,6.73,1,5.52,1
8/2/2020 5:45,23.6,1,28.97,1,292,1,,170,6.73,1,5.2,1
8/2/2020 6:00,23.6,1,29.81,1,282,1,,170,6.72,1,5.41,1
8/2/2020 6:15,23.5,1,28.61,1,273,1,,170,6.72,1,5.02,1
8/2/2020 6:30,23.5,1,33.83,1,269,1,,170,6.69,1,5.02,1
8/2/2020 6:45,23.5,1,26.14,1,265,1,,170,6.73,1,5.24,1
8/2/2020 7:00,23.5,1,28.79,1,262,1,,170,6.61,1,4.79,1
8/2/2020 7:15,23.5,1,25.17,1,260,1,,170,6.54,1,4.61,1
8/2/2020 7:30,23.4,1,26.8,1,259,1,,170,6.34,1,3.76,1
8/2/2020 7:45,23.4,1,25.54,1,260,1,,170,6.7,1,4.09,1
8/2/2020 8:00,23.4,1,25.63,1,260,1,,170,6.7,1,4.52,1
8/2/2020 8:15,23.5,1,25.23,1,261,1,,170,6.71,1,4.79,1
8/2/2020 8:30,23.5,1,24.69,1,261,1,,170,6.61,1,4.64,1
8/2/2020 8:45,23.5,1,26.43,1,261,1,,170,6.69,1,4.43,1
8/2/2020 9:00,23.5,1,21.57,1,263,1,,170,6.28,1,4.7,1
8/2/2020 9:15,23.6,1,24.51,1,269,1,,170,6.67,1,5.36,1
8/2/2020 9:30,23.6,1,24.23,1,272,1,,170,6.54,1,4.71,1
8/2/2020 9:45,23.7,1,24.64,1,274,1,,170,6.53,1,5.06,1
8/2/2020 10:00,23.7,1,25.92,1,277,1,,170,6.48,1,4.53,1
8/2/2020 10:15,23.7,1,29.81,1,279,1,,170,6.11,1,3.64,1
8/2/2020 10:30,23.8,1,24.03,1,280,1,,170,6.2,1,3.72,1
8/2/2020 10:45,23.8,1,31.02,1,281,1,,170,6.41,1,4.41,1
8/2/2020 11:00,23.8,1,28.25,1,282,1,,170,6.34,1,4.05,1
8/2/2020 11:15,23.9,1,26.2,1,283,1,,170,6.24,1,4.27,1
8/2/2020 11:30,24,1,25.28,1,283,1,,170,6.3,1,3.86,1
8/2/2020 11:45,24,1,24.59,1,283,1,,170,5.75,1,2.87,1
8/2/2020 12:00,24.1,1,23.81,1,283,1,,170,5.61,1,2.83,1
8/2/2020 12:15,24.1,1,22.35,1,283,1,,170,5.36,1,2.56,1
8/2/2020 12:30,24.2,1,23.99,1,282,1,,170,5.59,1,3.06,1
8/2/2020 12:45,24.2,1,21.8,1,283,1,,170,5.68,1,2.75,1
8/2/2020 13:00,24.3,1,21.51,1,283,1,,170,5.79,1,2.82,1
8/2/2020 13:15,24.3,1,19.89,1,284,1,,170,5.57,1,2.73,1
8/2/2020 13:30,24.3,1,22.68,1,285,1,,170,5.88,1,2.94,1
8/2/2020 13:45,24.3,1,29.17,1,286,1,,170,5.81,1,3.28,1
8/2/2020 14:00,24.4,1,23.19,1,287,1,,170,6.03,1,3.91,1
8/2/2020 14:15,24.3,1,21.95,1,289,1,,170,5.92,1,3.12,1
8/2/2020 14:30,24.4,1,22.11,1,289,1,,170,6.07,1,3.13,1
8/2/2020 14:45,24.4,1,24.31,1,290,1,,170,6.45,1,3.48,1
8/2/2020 15:00,24.5,1,21.84,1,290,1,,170,6.07,1,3.11,1
8/2/2020 15:15,24.6,1,19.86,1,290,1,,170,5.81,1,3.08,1
8/2/2020 15:30,24.8,1,20.18,1,289,1,,170,5.6,1,2.88,1
8/2/2020 15:45,25.8,1,22.55,1,288,1,,170,7.13,1,4.74,1
8/2/2020 16:00,25.8,1,21.29,1,289,1,,170,7.19,1,3.91,1
8/2/2020 16:15,26.8,1,20.07,1,290,1,,170,7.8,1,4.11,1
8/2/2020 16:30,27.1,1,19.74,1,287,1,,170,8.18,1,5.2,1
8/2/2020 16:45,27.2,1,22.69,1,282,1,,170,8.58,1,7.14,1
8/2/2020 17:00,27.2,1,21.21,1,280,1,,170,8.68,1,7.59,1
8/2/2020 17:15,27.1,1,23.24,1,280,1,,170,8.6,1,7.25,1
8/2/2020 17:30,27,1,21.39,1,279,1,,170,8.4,1,7.4,1
8/2/2020 17:45,26.7,1,22.35,1,274,1,,170,8.4,1,6.82,1
8/2/2020 18:00,26.4,1,22.47,1,269,1,,170,8.27,1,6.73,1
8/2/2020 18:15,26.2,1,21.95,1,268,1,,170,8.15,1,6.88,1
8/2/2020 18:30,26,1,22.29,1,263,1,,170,8.07,1,6.76,1
8/2/2020 18:45,25.8,1,22.57,1,260,1,,170,7.96,1,6.77,1
8/2/2020 19:00,25.6,1,23.03,1,257,1,,170,7.79,1,6.6,1
8/2/2020 19:15,25.5,1,23.57,1,255,1,,170,7.8,1,6.57,1
8/2/2020 19:30,25.4,1,22.92,1,254,1,,170,7.66,1,6.61,1
8/2/2020 19:45,25.2,1,23.5,1,254,1,,170,7.55,1,6.27,1
8/2/2020 20:00,25.1,1,25.92,1,255,1,,170,7.39,1,5.89,1
8/2/2020 20:15,25.1,1,22.49,1,253,1,,170,7.5,1,6.06,1
8/2/2020 20:30,25,1,21.26,1,255,1,,170,7.28,1,5.62,1
8/2/2020 20:45,25,1,19.81,1,256,1,,170,7.14,1,5.69,1
8/2/2020 21:00,25,1,21.25,1,257,1,,170,7.25,1,5.45,1
8/2/2020 21:15,25,1,22.76,1,256,1,,170,7.21,1,5.49,1
8/2/2020 21:30,25,1,22.65,1,256,1,,170,7.23,1,6.39,1
8/2/2020 21:45,24.9,1,20.9,1,256,1,,170,7.12,1,5.14,1
8/2/2020 22:00,24.9,1,21.26,1,256,1,,170,7.06,1,5.61,1
8/2/2020 22:15,24.9,1,19.39,1,256,1,,170,6.59,1,4.47,1
8/2/2020 22:30,24.9,1,20.24,1,256,1,,170,7.02,1,4.36,1
8/2/2020 22:45,24.9,1,18.92,1,256,1,,170,6.75,1,4.18,1
8/2/2020 23:00,24.8,1,20.4,1,256,1,,170,6.78,1,4.6,1
8/2/2020 23:15,24.8,1,21.06,1,255,1,,170,7.18,1,5.69,1
8/2/2020 23:30,24.8,1,20.43,1,256,1,,170,7.01,1,5.13,1
8/2/2020 23:45,24.8,1,19.34,1,256,1,,170,6.92,1,4.59,1
8/3/2020 0:00,24.8,1,20.11,1,256,1,,170,6.81,1,3.89,1
8/3/2020 0:15,24.8,1,19.57,1,256,1,,170,6.83,1,4.18,1
8/3/2020 0:30,24.7,1,18.38,1,256,1,,170,6.63,1,3.8,1
8/3/2020 0:45,24.7,1,18.83,1,257,1,,170,6.65,1,3.77,1
8/3/2020 1:00,24.7,1,19.57,1,257,1,,170,6.53,1,3.82,1
8/3/2020 1:15,24.7,1,19.58,1,257,1,,170,6.54,1,3.88,1
8/3/2020 1:30,24.6,1,23.35,1,255,1,,170,6.81,1,5.65,1
8/3/2020 1:45,24.6,1,25.06,1,256,1,,170,6.83,1,5.05,1
8/3/2020 2:00,24.5,1,29.58,1,270,1,,170,6.85,1,5.77,1
8/3/2020 2:15,24.4,1,26.44,1,274,1,,170,6.89,1,5.81,1
8/3/2020 2:30,24.4,1,25.49,1,282,1,,170,6.81,1,5.59,1
8/3/2020 2:45,24.3,1,25.43,1,280,1,,170,6.84,1,5.61,1
8/3/2020 3:00,24.3,1,25.95,1,266,1,,170,6.97,1,5.62,1
8/3/2020 3:15,24.2,1,27.21,1,263,1,,170,7.06,1,5.68,1
8/3/2020 3:30,24.2,1,35.41,1,264,1,,170,7.04,1,5.8,1
8/3/2020 3:45,24.2,1,30.46,1,266,1,,170,7.02,1,5.48,1
8/3/2020 4:00,24.1,1,28.71,1,268,1,,170,6.99,1,5.3,1
8/3/2020 4:15,24,1,25.63,1,270,1,,170,6.92,1,5.21,1
8/3/2020 4:30,24,1,26.36,1,272,1,,170,6.86,1,4.92,1
8/3/2020 4:45,24,1,29.45,1,272,1,,170,6.8,1,5.35,1
8/3/2020 5:00,24,1,25.85,1,275,1,,170,6.76,1,4.83,1
8/3/2020 5:15,24,1,27.73,1,280,1,,170,6.74,1,4.78,1
8/3/2020 5:30,24.1,1,27.62,1,287,1,,170,6.7,1,4.92,1
8/3/2020 5:45,24.1,1,27.17,1,288,1,,170,6.71,1,4.74,1
8/3/2020 6:00,24.1,1,28.39,1,302,1,,170,6.66,1,5.14,1
8/3/2020 6:15,24.1,1,28.96,1,308,1,,170,6.62,1,5.15,1
8/3/2020 6:30,24,1,39.74,1,301,1,,170,6.61,1,5.39,1
8/3/2020 6:45,24,1,29.34,1,297,1,,170,6.6,1,4.98,1
8/3/2020 7:00,24,1,31.19,1,296,1,,170,6.46,1,5.78,1
8/3/2020 7:15,24,1,37.82,1,295,1,,170,6.29,1,5.31,1
8/3/2020 7:30,23.9,1,26.87,1,286,1,,170,6.47,1,4.96,1
8/3/2020 7:45,23.9,1,24.68,1,281,1,,170,6.39,1,4.42,1
8/3/2020 8:00,23.9,1,25.81,1,283,1,,170,6.34,1,4.91,1
8/3/2020 8:15,24,1,24.3,1,283,1,,170,6.44,1,5.22,1
8/3/2020 8:30,24,1,25.28,1,283,1,,170,6.42,1,4.48,1
8/3/2020 8:45,24,1,26.99,1,284,1,,170,6.32,1,4.6,1
8/3/2020 9:00,24,1,27.63,1,286,1,,170,6.33,1,4.25,1
8/3/2020 9:15,24,1,26.1,1,288,1,,170,6.17,1,3.69,1
8/3/2020 9:30,24.1,1,26.36,1,289,1,,170,6.24,1,4.12,1
8/3/2020 9:45,24.2,1,27.79,1,292,1,,170,6.28,1,4.37,1
8/3/2020 10:00,24.2,1,25.11,1,293,1,,170,6.31,1,4.19,1
8/3/2020 10:15,24.2,1,26.77,1,295,1,,170,6.39,1,4.31,1
8/3/2020 10:30,24.3,1,35.97,1,296,1,,170,6.26,1,4.25,1
8/3/2020 10:45,24.3,1,27.51,1,296,1,,170,6.31,1,4.26,1
8/3/2020 11:00,24.4,1,26.13,1,296,1,,170,6.33,1,4.39,1
8/3/2020 11:15,24.4,1,28.02,1,297,1,,170,6.26,1,4.24,1
8/3/2020 11:30,24.5,1,28.26,1,297,1,,170,6.31,1,4.36,1
8/3/2020 11:45,24.5,1,36.11,1,298,1,,170,6.35,1,4.41,1
8/3/2020 12:00,24.6,1,26.93,1,298,1,,170,6.43,1,4.31,1
8/3/2020 12:15,24.6,1,26.88,1,299,1,,170,6.52,1,4.09,1
8/3/2020 12:30,24.7,1,27.52,1,299,1,,170,6.18,1,4.38,1
8/3/2020 12:45,24.8,1,24.42,1,299,1,,170,6.67,1,3.94,1
8/3/2020 13:00,24.8,1,21.26,1,300,1,,170,5.97,1,2.77,1
8/3/2020 13:15,24.9,1,24.89,1,300,1,,170,5.96,1,4.09,1
8/3/2020 13:30,25,1,23.31,1,300,1,,170,6.18,1,2.76,1
8/3/2020 13:45,25.1,1,33.12,1,300,1,,170,6.52,1,3.45,1
8/3/2020 14:00,25.2,1,29.8,1,300,1,,170,6.77,1,5.11,1
8/3/2020 14:15,25.3,1,26,1,301,1,,170,6.23,1,3.04,1
8/3/2020 14:30,25.2,1,24.54,1,301,1,,170,6.01,1,3.1,1
8/3/2020 14:45,25.3,1,26.22,1,300,1,,170,6.88,1,4.61,1
8/3/2020 15:00,25.3,1,28.52,1,300,1,,170,6.26,1,4.26,1
8/3/2020 15:15,25.5,1,26.16,1,300,1,,170,6.95,1,4.33,1
8/3/2020 15:30,25.6,1,24.23,1,299,1,,170,7.05,1,4.53,1
8/3/2020 15:45,25.6,1,23.17,1,299,1,,170,6.9,1,3.83,1
8/3/2020 16:00,26.3,1,23.71,1,300,1,,170,7.35,1,5.68,1
8/3/2020 16:15,26.6,1,21.07,1,302,1,,170,7.56,1,5.02,1
8/3/2020 16:30,26.8,1,19.58,1,305,1,,170,7.29,1,4.09,1
8/3/2020 16:45,26.8,1,18.9,1,305,1,,170,7.47,1,4.03,1
8/3/2020 17:00,26.9,1,19.15,1,307,1,,170,7.51,1,4.89,1
8/3/2020 17:15,27,1,20.44,1,308,1,,170,7.81,1,5.63,1
8/3/2020 17:30,26.9,1,21.39,1,308,1,,170,7.76,1,5.37,1
8/3/2020 17:45,26.9,1,19.87,1,307,1,,170,8.06,1,7.25,1
8/3/2020 18:00,26.9,1,24.85,1,308,1,,170,7.9,1,6.69,1
8/3/2020 18:15,26.8,1,22.03,1,308,1,,170,8.01,1,7.63,1
8/3/2020 18:30,26.7,1,21.76,1,307,1,,170,7.96,1,6.76,1
8/3/2020 18:45,26.5,1,22.67,1,300,1,,170,7.88,1,7.13,1
8/3/2020 19:00,26.3,1,23.38,1,300,1,,170,7.65,1,6.36,1
8/3/2020 19:15,26.1,1,21.96,1,292,1,,170,7.53,1,5.7,1
8/3/2020 19:30,25.9,1,23.16,1,285,1,,170,7.55,1,5.82,1
8/3/2020 19:45,25.8,1,21.89,1,281,1,,170,7.51,1,6.05,1
8/3/2020 20:00,25.7,1,22.52,1,277,1,,170,7.4,1,5.6,1
8/3/2020 20:15,25.6,1,23.08,1,269,1,,170,7.45,1,6.37,1
8/3/2020 20:30,25.4,1,23.65,1,265,1,,170,7.37,1,6.08,1
8/3/2020 20:45,25.4,1,22.47,1,262,1,,170,7.35,1,5.84,1
8/3/2020 21:00,25.4,1,22.33,1,260,1,,170,7.29,1,6.11,1
8/3/2020 21:15,25.4,1,20.56,1,261,1,,170,7.16,1,5.66,1
8/3/2020 21:30,25.3,1,22.53,1,262,1,,170,7.09,1,5.92,1
8/3/2020 21:45,25.3,1,21.13,1,261,1,,170,7.15,1,5.44,1
8/3/2020 22:00,25.3,1,23.42,1,261,1,,170,7.01,1,5.36,1
8/3/2020 22:15,25.2,1,22.61,1,261,1,,170,7,1,5.72,1
8/3/2020 22:30,25.2,1,20.25,1,262,1,,170,6.9,1,4.8,1
8/3/2020 22:45,25.2,1,21.97,1,262,1,,170,6.81,1,5.01,1
8/3/2020 23:00,25.2,1,23.32,1,263,1,,170,6.88,1,5.25,1
8/3/2020 23:15,25.1,1,20.5,1,264,1,,170,6.99,1,5.47,1
8/3/2020 23:30,25.1,1,21.79,1,264,1,,170,6.91,1,5.38,1
8/3/2020 23:45,25.1,1,23.07,1,266,1,,170,7.06,1,5.47,1
8/4/2020 0:00,25.1,1,21.55,1,267,1,,170,7.03,1,5.27,1
8/4/2020 0:15,25.1,1,22.31,1,270,1,,170,6.85,1,5.01,1
8/4/2020 0:30,25.1,1,20.32,1,271,1,,170,6.75,1,4.78,1
